Line,Stop,Date,Real_date,Score
39,5562,20210901 - 20210917,20210907,79.91
39,5562,20210901 - 20210917,20210908,77.91
39,5562,20210901 - 20210917,20210909,84.23
39,5562,20210901 - 20210917,20210910,81.83
39,5562,20210901 - 20210917,20210911,63.55
39,5562,20210901 - 20210917,20210912,66.19
39,5562,20210901 - 20210917,20210913,81.29
39,5562,20210901 - 20210917,20210914,77.15
39,5562,20210901 - 20210917,20210915,82.72
39,5562,20210901 - 20210917,20210916,75.74
39,5562,20210901 - 20210917,20210917,78.95
39,5272F,20210901 - 20210917,20210906,0.0
39,5272F,20210901 - 20210917,20210907,72.76
39,5272F,20210901 - 20210917,20210908,72.57
39,5272F,20210901 - 20210917,20210909,70.87
39,5272F,20210901 - 20210917,20210910,67.85
39,5272F,20210901 - 20210917,20210912,78.9
39,5272F,20210901 - 20210917,20210913,69.42
39,5272F,20210901 - 20210917,20210914,0.0
39,5272F,20210901 - 20210917,20210915,72.92
39,5272F,20210901 - 20210917,20210916,0.0
39,5272F,20210901 - 20210917,20210917,71.71
44,0089,20210901 - 20210917,20210906,95.53
44,0089,20210901 - 20210917,20210907,97.95
44,0089,20210901 - 20210917,20210908,95.32
44,0089,20210901 - 20210917,20210909,94.0
44,0089,20210901 - 20210917,20210910,96.73
44,0089,20210901 - 20210917,20210911,95.97
44,0089,20210901 - 20210917,20210912,93.94
44,0089,20210901 - 20210917,20210913,99.23
44,0089,20210901 - 20210917,20210914,92.7
44,0089,20210901 - 20210917,20210915,96.91
44,0089,20210901 - 20210917,20210916,99.24
44,0089,20210901 - 20210917,20210917,98.25
44,5281G,20210901 - 20210917,20210906,59.18
44,5281G,20210901 - 20210917,20210907,93.55
44,5281G,20210901 - 20210917,20210908,87.29
44,5281G,20210901 - 20210917,20210909,88.84
44,5281G,20210901 - 20210917,20210910,94.16
44,5281G,20210901 - 20210917,20210911,89.53
44,5281G,20210901 - 20210917,20210912,76.67
44,5281G,20210901 - 20210917,20210913,93.09
44,5281G,20210901 - 20210917,20210914,93.01
44,5281G,20210901 - 20210917,20210915,93.55
44,5281G,20210901 - 20210917,20210916,92.83
44,5281G,20210901 - 20210917,20210917,94.25
44,5501,20210901 - 20210917,20210906,66.89
44,5501,20210901 - 20210917,20210907,95.48
44,5501,20210901 - 20210917,20210908,94.93
44,5501,20210901 - 20210917,20210909,94.01
44,5501,20210901 - 20210917,20210910,96.11
44,5501,20210901 - 20210917,20210911,81.74
44,5501,20210901 - 20210917,20210912,81.31
44,5501,20210901 - 20210917,20210913,96.14
44,5501,20210901 - 20210917,20210914,95.37
44,5501,20210901 - 20210917,20210915,93.13
44,5501,20210901 - 20210917,20210916,92.64
44,5501,20210901 - 20210917,20210917,94.0
44,5502,20210901 - 20210917,20210906,67.41
44,5502,20210901 - 20210917,20210907,94.62
44,5502,20210901 - 20210917,20210908,94.44
44,5502,20210901 - 20210917,20210909,91.23
44,5502,20210901 - 20210917,20210910,95.17
44,5502,20210901 - 20210917,20210911,90.48
44,5502,20210901 - 20210917,20210912,87.74
44,5502,20210901 - 20210917,20210913,95.3
44,5502,20210901 - 20210917,20210914,95.36
44,5502,20210901 - 20210917,20210915,92.46
44,5502,20210901 - 20210917,20210916,94.4
44,5502,20210901 - 20210917,20210917,92.17
44,5503,20210901 - 20210917,20210906,67.91
44,5503,20210901 - 20210917,20210907,93.74
44,5503,20210901 - 20210917,20210908,94.18
44,5503,20210901 - 20210917,20210909,95.7
44,5503,20210901 - 20210917,20210910,96.7
44,5503,20210901 - 20210917,20210911,70.78
44,5503,20210901 - 20210917,20210912,71.08
44,5503,20210901 - 20210917,20210913,96.41
44,5503,20210901 - 20210917,20210914,96.32
44,5503,20210901 - 20210917,20210915,95.21
44,5503,20210901 - 20210917,20210916,94.6
44,5503,20210901 - 20210917,20210917,83.57
44,5504,20210901 - 20210917,20210906,67.38
44,5504,20210901 - 20210917,20210907,93.51
44,5504,20210901 - 20210917,20210908,94.09
44,5504,20210901 - 20210917,20210909,94.93
44,5504,20210901 - 20210917,20210910,94.29
44,5504,20210901 - 20210917,20210911,85.5
44,5504,20210901 - 20210917,20210912,77.79
44,5504,20210901 - 20210917,20210913,93.74
44,5504,20210901 - 20210917,20210914,93.34
44,5504,20210901 - 20210917,20210915,94.37
44,5504,20210901 - 20210917,20210916,94.58
44,5504,20210901 - 20210917,20210917,94.22
44,5507,20210901 - 20210917,20210906,60.62
44,5507,20210901 - 20210917,20210907,92.83
44,5507,20210901 - 20210917,20210908,90.3
44,5507,20210901 - 20210917,20210909,81.73
44,5507,20210901 - 20210917,20210910,92.2
44,5507,20210901 - 20210917,20210911,71.62
44,5507,20210901 - 20210917,20210912,56.71
44,5507,20210901 - 20210917,20210913,83.81
44,5507,20210901 - 20210917,20210914,85.95
44,5507,20210901 - 20210917,20210915,91.62
44,5507,20210901 - 20210917,20210916,90.77
44,5507,20210901 - 20210917,20210917,80.4
44,5508,20210901 - 20210917,20210906,67.65
44,5508,20210901 - 20210917,20210907,93.34
44,5508,20210901 - 20210917,20210908,91.22
44,5508,20210901 - 20210917,20210909,92.33
44,5508,20210901 - 20210917,20210910,90.33
44,5508,20210901 - 20210917,20210911,88.42
44,5508,20210901 - 20210917,20210912,79.35
44,5508,20210901 - 20210917,20210913,90.95
44,5508,20210901 - 20210917,20210914,93.61
44,5508,20210901 - 20210917,20210915,89.76
44,5508,20210901 - 20210917,20210916,91.83
44,5508,20210901 - 20210917,20210917,91.41
44,5601,20210901 - 20210917,20210906,68.35
44,5601,20210901 - 20210917,20210907,93.2
44,5601,20210901 - 20210917,20210908,88.21
44,5601,20210901 - 20210917,20210909,92.49
44,5601,20210901 - 20210917,20210910,91.09
44,5601,20210901 - 20210917,20210911,72.21
44,5601,20210901 - 20210917,20210912,69.27
44,5601,20210901 - 20210917,20210913,92.18
44,5601,20210901 - 20210917,20210914,92.74
44,5601,20210901 - 20210917,20210915,89.77
44,5601,20210901 - 20210917,20210916,78.64
44,5601,20210901 - 20210917,20210917,88.94
44,5602,20210901 - 20210917,20210906,57.6
44,5602,20210901 - 20210917,20210907,91.78
44,5602,20210901 - 20210917,20210908,83.42
44,5602,20210901 - 20210917,20210909,86.88
44,5602,20210901 - 20210917,20210910,75.43
44,5602,20210901 - 20210917,20210911,76.17
44,5602,20210901 - 20210917,20210912,65.09
44,5602,20210901 - 20210917,20210913,81.19
44,5602,20210901 - 20210917,20210914,91.63
44,5602,20210901 - 20210917,20210915,88.52
44,5602,20210901 - 20210917,20210916,85.81
44,5602,20210901 - 20210917,20210917,93.18
44,5603,20210901 - 20210917,20210906,59.59
44,5603,20210901 - 20210917,20210907,83.6
44,5603,20210901 - 20210917,20210908,92.16
44,5603,20210901 - 20210917,20210909,79.22
44,5603,20210901 - 20210917,20210910,69.82
44,5603,20210901 - 20210917,20210911,65.29
44,5603,20210901 - 20210917,20210912,65.76
44,5603,20210901 - 20210917,20210913,89.38
44,5603,20210901 - 20210917,20210914,88.61
44,5603,20210901 - 20210917,20210915,85.28
44,5603,20210901 - 20210917,20210916,79.85
44,5603,20210901 - 20210917,20210917,88.11
44,5604,20210901 - 20210917,20210906,62.63
44,5604,20210901 - 20210917,20210907,86.8
44,5604,20210901 - 20210917,20210908,86.63
44,5604,20210901 - 20210917,20210909,77.36
44,5604,20210901 - 20210917,20210910,89.56
44,5604,20210901 - 20210917,20210911,70.67
44,5604,20210901 - 20210917,20210912,75.71
44,5604,20210901 - 20210917,20210913,89.37
44,5604,20210901 - 20210917,20210914,81.23
44,5604,20210901 - 20210917,20210915,83.9
44,5604,20210901 - 20210917,20210916,92.15
44,5604,20210901 - 20210917,20210917,79.96
44,5605,20210901 - 20210917,20210906,63.55
44,5605,20210901 - 20210917,20210907,89.0
44,5605,20210901 - 20210917,20210908,90.07
44,5605,20210901 - 20210917,20210909,85.48
44,5605,20210901 - 20210917,20210910,93.06
44,5605,20210901 - 20210917,20210911,90.12
44,5605,20210901 - 20210917,20210912,83.38
44,5605,20210901 - 20210917,20210913,88.39
44,5605,20210901 - 20210917,20210914,89.58
44,5605,20210901 - 20210917,20210915,93.26
44,5605,20210901 - 20210917,20210916,89.15
44,5605,20210901 - 20210917,20210917,90.64
44,9551,20210901 - 20210917,20210906,50.61
44,9551,20210901 - 20210917,20210907,82.97
44,9551,20210901 - 20210917,20210908,79.94
44,9551,20210901 - 20210917,20210909,79.26
44,9551,20210901 - 20210917,20210910,72.6
44,9551,20210901 - 20210917,20210911,56.84
44,9551,20210901 - 20210917,20210912,53.77
44,9551,20210901 - 20210917,20210913,86.74
44,9551,20210901 - 20210917,20210914,88.41
44,9551,20210901 - 20210917,20210915,84.31
44,9551,20210901 - 20210917,20210916,79.38
44,9551,20210901 - 20210917,20210917,83.06
44,9552,20210901 - 20210917,20210906,65.2
44,9552,20210901 - 20210917,20210907,92.14
44,9552,20210901 - 20210917,20210908,87.24
44,9552,20210901 - 20210917,20210909,88.1
44,9552,20210901 - 20210917,20210910,88.63
44,9552,20210901 - 20210917,20210911,66.02
44,9552,20210901 - 20210917,20210912,79.19
44,9552,20210901 - 20210917,20210913,91.25
44,9552,20210901 - 20210917,20210914,92.05
44,9552,20210901 - 20210917,20210915,89.5
44,9552,20210901 - 20210917,20210916,87.18
44,9552,20210901 - 20210917,20210917,89.7
44,9553,20210901 - 20210917,20210906,64.03
44,9553,20210901 - 20210917,20210907,88.82
44,9553,20210901 - 20210917,20210908,85.48
44,9553,20210901 - 20210917,20210909,84.4
44,9553,20210901 - 20210917,20210910,83.97
44,9553,20210901 - 20210917,20210911,80.71
44,9553,20210901 - 20210917,20210912,80.03
44,9553,20210901 - 20210917,20210913,89.14
44,9553,20210901 - 20210917,20210914,90.87
44,9553,20210901 - 20210917,20210915,82.27
44,9553,20210901 - 20210917,20210916,89.1
44,9553,20210901 - 20210917,20210917,90.76
44,9556,20210901 - 20210917,20210906,46.42
44,9556,20210901 - 20210917,20210907,70.58
44,9556,20210901 - 20210917,20210908,74.41
44,9556,20210901 - 20210917,20210909,55.66
44,9556,20210901 - 20210917,20210910,53.61
44,9556,20210901 - 20210917,20210911,54.63
44,9556,20210901 - 20210917,20210912,78.32
44,9556,20210901 - 20210917,20210913,53.57
44,9556,20210901 - 20210917,20210914,58.11
44,9556,20210901 - 20210917,20210915,74.67
44,9556,20210901 - 20210917,20210916,57.45
44,9556,20210901 - 20210917,20210917,80.15
44,5273F,20210901 - 20210917,20210906,69.02
44,5273F,20210901 - 20210917,20210907,86.11
44,5273F,20210901 - 20210917,20210908,90.45
44,5273F,20210901 - 20210917,20210909,90.37
44,5273F,20210901 - 20210917,20210910,90.39
44,5273F,20210901 - 20210917,20210911,85.86
44,5273F,20210901 - 20210917,20210912,87.66
44,5273F,20210901 - 20210917,20210913,91.7
44,5273F,20210901 - 20210917,20210914,90.51
44,5273F,20210901 - 20210917,20210915,94.63
44,5273F,20210901 - 20210917,20210916,90.01
44,5273F,20210901 - 20210917,20210917,86.97
44,5531,20210901 - 20210917,20210906,79.96
44,5531,20210901 - 20210917,20210907,85.51
44,5531,20210901 - 20210917,20210908,86.42
44,5531,20210901 - 20210917,20210909,88.58
44,5531,20210901 - 20210917,20210910,87.14
44,5531,20210901 - 20210917,20210911,0.0
44,5531,20210901 - 20210917,20210912,0.0
44,5531,20210901 - 20210917,20210913,74.84
44,5531,20210901 - 20210917,20210914,90.18
44,5531,20210901 - 20210917,20210915,84.81
44,5531,20210901 - 20210917,20210916,86.91
44,5531,20210901 - 20210917,20210917,28.6
44,5559,20210901 - 20210917,20210906,66.26
44,5559,20210901 - 20210917,20210907,86.3
44,5559,20210901 - 20210917,20210908,87.61
44,5559,20210901 - 20210917,20210909,92.22
44,5559,20210901 - 20210917,20210910,89.83
44,5559,20210901 - 20210917,20210911,82.19
44,5559,20210901 - 20210917,20210912,84.08
44,5559,20210901 - 20210917,20210913,87.49
44,5559,20210901 - 20210917,20210914,90.16
44,5559,20210901 - 20210917,20210915,92.18
44,5559,20210901 - 20210917,20210916,88.79
44,5559,20210901 - 20210917,20210917,84.26
44,5560,20210901 - 20210917,20210906,66.0
44,5560,20210901 - 20210917,20210907,90.48
44,5560,20210901 - 20210917,20210908,93.05
44,5560,20210901 - 20210917,20210909,93.23
44,5560,20210901 - 20210917,20210910,87.13
44,5560,20210901 - 20210917,20210911,69.34
44,5560,20210901 - 20210917,20210912,79.28
44,5560,20210901 - 20210917,20210913,92.59
44,5560,20210901 - 20210917,20210914,90.58
44,5560,20210901 - 20210917,20210915,88.84
44,5560,20210901 - 20210917,20210916,87.57
44,5560,20210901 - 20210917,20210917,72.85
44,5561F,20210901 - 20210917,20210906,62.9
44,5561F,20210901 - 20210917,20210907,88.62
44,5561F,20210901 - 20210917,20210908,92.89
44,5561F,20210901 - 20210917,20210909,91.53
44,5561F,20210901 - 20210917,20210910,90.21
44,5561F,20210901 - 20210917,20210911,90.86
44,5561F,20210901 - 20210917,20210912,84.57
44,5561F,20210901 - 20210917,20210913,88.86
44,5561F,20210901 - 20210917,20210914,86.62
44,5561F,20210901 - 20210917,20210915,90.11
44,5561F,20210901 - 20210917,20210916,90.07
44,5561F,20210901 - 20210917,20210917,88.87
44,5555,20210901 - 20210917,20210906,70.11
44,5555,20210901 - 20210917,20210907,95.19
44,5555,20210901 - 20210917,20210908,91.79
44,5555,20210901 - 20210917,20210909,83.25
44,5555,20210901 - 20210917,20210910,87.66
44,5555,20210901 - 20210917,20210911,82.94
44,5555,20210901 - 20210917,20210912,83.32
44,5555,20210901 - 20210917,20210913,93.16
44,5555,20210901 - 20210917,20210914,91.24
44,5555,20210901 - 20210917,20210915,89.71
44,5555,20210901 - 20210917,20210916,90.02
44,5555,20210901 - 20210917,20210917,92.91
44,5556,20210901 - 20210917,20210906,68.82
44,5556,20210901 - 20210917,20210907,84.95
44,5556,20210901 - 20210917,20210908,89.18
44,5556,20210901 - 20210917,20210909,89.12
44,5556,20210901 - 20210917,20210910,90.01
44,5556,20210901 - 20210917,20210911,67.64
44,5556,20210901 - 20210917,20210912,46.61
44,5556,20210901 - 20210917,20210913,94.48
44,5556,20210901 - 20210917,20210914,88.43
44,5556,20210901 - 20210917,20210915,92.42
44,5556,20210901 - 20210917,20210916,84.85
44,5556,20210901 - 20210917,20210917,76.57
44,5655,20210901 - 20210917,20210906,69.92
44,5655,20210901 - 20210917,20210907,92.27
44,5655,20210901 - 20210917,20210908,92.85
44,5655,20210901 - 20210917,20210909,96.74
44,5655,20210901 - 20210917,20210910,95.02
44,5655,20210901 - 20210917,20210911,85.11
44,5655,20210901 - 20210917,20210912,83.11
44,5655,20210901 - 20210917,20210913,91.66
44,5655,20210901 - 20210917,20210914,93.72
44,5655,20210901 - 20210917,20210915,90.48
44,5655,20210901 - 20210917,20210916,93.8
44,5655,20210901 - 20210917,20210917,92.53
44,5656,20210901 - 20210917,20210906,56.74
44,5656,20210901 - 20210917,20210907,90.24
44,5656,20210901 - 20210917,20210908,85.98
44,5656,20210901 - 20210917,20210909,86.97
44,5656,20210901 - 20210917,20210910,91.06
44,5656,20210901 - 20210917,20210911,64.86
44,5656,20210901 - 20210917,20210912,79.45
44,5656,20210901 - 20210917,20210913,88.41
44,5656,20210901 - 20210917,20210914,92.37
44,5656,20210901 - 20210917,20210915,95.05
44,5656,20210901 - 20210917,20210916,89.44
44,5656,20210901 - 20210917,20210917,86.64
44,5657,20210901 - 20210917,20210906,68.67
44,5657,20210901 - 20210917,20210907,91.27
44,5657,20210901 - 20210917,20210908,83.54
44,5657,20210901 - 20210917,20210909,89.68
44,5657,20210901 - 20210917,20210910,93.93
44,5657,20210901 - 20210917,20210911,79.89
44,5657,20210901 - 20210917,20210912,81.07
44,5657,20210901 - 20210917,20210913,87.78
44,5657,20210901 - 20210917,20210914,90.84
44,5657,20210901 - 20210917,20210915,95.27
44,5657,20210901 - 20210917,20210916,84.81
44,5657,20210901 - 20210917,20210917,73.59
44,5658,20210901 - 20210917,20210906,59.23
44,5658,20210901 - 20210917,20210907,87.72
44,5658,20210901 - 20210917,20210908,89.39
44,5658,20210901 - 20210917,20210909,87.82
44,5658,20210901 - 20210917,20210910,84.66
44,5658,20210901 - 20210917,20210911,76.7
44,5658,20210901 - 20210917,20210912,82.5
44,5658,20210901 - 20210917,20210913,93.9
44,5658,20210901 - 20210917,20210914,84.8
44,5658,20210901 - 20210917,20210915,84.8
44,5658,20210901 - 20210917,20210916,85.11
44,5658,20210901 - 20210917,20210917,78.36
44,5659,20210901 - 20210917,20210906,63.39
44,5659,20210901 - 20210917,20210907,92.3
44,5659,20210901 - 20210917,20210908,93.4
44,5659,20210901 - 20210917,20210909,94.39
44,5659,20210901 - 20210917,20210910,94.47
44,5659,20210901 - 20210917,20210911,86.27
44,5659,20210901 - 20210917,20210912,85.1
44,5659,20210901 - 20210917,20210913,92.07
44,5659,20210901 - 20210917,20210914,91.88
44,5659,20210901 - 20210917,20210915,89.36
44,5659,20210901 - 20210917,20210916,88.97
44,5659,20210901 - 20210917,20210917,82.67
44,9557,20210901 - 20210917,20210906,27.58
44,9557,20210901 - 20210917,20210907,17.79
44,9557,20210901 - 20210917,20210908,38.5
44,9557,20210901 - 20210917,20210909,5.66
44,9557,20210901 - 20210917,20210910,38.71
44,9557,20210901 - 20210917,20210911,10.02
44,9557,20210901 - 20210917,20210913,44.06
44,9557,20210901 - 20210917,20210914,13.78
44,9557,20210901 - 20210917,20210915,0.0
44,9557,20210901 - 20210917,20210916,3.6
44,9557,20210901 - 20210917,20210917,18.21
44,9575,20210901 - 20210917,20210906,72.44
44,9575,20210901 - 20210917,20210907,92.82
44,9575,20210901 - 20210917,20210908,91.54
44,9575,20210901 - 20210917,20210909,95.23
44,9575,20210901 - 20210917,20210910,95.49
44,9575,20210901 - 20210917,20210911,83.49
44,9575,20210901 - 20210917,20210912,89.37
44,9575,20210901 - 20210917,20210913,94.55
44,9575,20210901 - 20210917,20210914,93.8
44,9575,20210901 - 20210917,20210915,96.42
44,9575,20210901 - 20210917,20210916,90.01
44,9575,20210901 - 20210917,20210917,96.08
44,9577,20210901 - 20210917,20210906,79.36
44,9577,20210901 - 20210917,20210907,95.88
44,9577,20210901 - 20210917,20210908,91.57
44,9577,20210901 - 20210917,20210909,91.4
44,9577,20210901 - 20210917,20210910,96.35
44,9577,20210901 - 20210917,20210911,84.34
44,9577,20210901 - 20210917,20210912,90.32
44,9577,20210901 - 20210917,20210913,95.45
44,9577,20210901 - 20210917,20210914,94.5
44,9577,20210901 - 20210917,20210915,94.57
44,9577,20210901 - 20210917,20210916,89.48
44,9577,20210901 - 20210917,20210917,95.52
44,9578,20210901 - 20210917,20210906,65.49
44,9578,20210901 - 20210917,20210907,92.59
44,9578,20210901 - 20210917,20210908,96.14
44,9578,20210901 - 20210917,20210909,85.16
44,9578,20210901 - 20210917,20210910,94.56
44,9578,20210901 - 20210917,20210911,39.98
44,9578,20210901 - 20210917,20210912,55.68
44,9578,20210901 - 20210917,20210913,89.98
44,9578,20210901 - 20210917,20210914,90.51
44,9578,20210901 - 20210917,20210915,90.93
44,9578,20210901 - 20210917,20210916,93.3
44,9578,20210901 - 20210917,20210917,89.47
44,5562,20210901 - 20210917,20210906,54.44
44,5562,20210901 - 20210917,20210907,81.33
44,5562,20210901 - 20210917,20210908,83.47
44,5562,20210901 - 20210917,20210909,81.92
44,5562,20210901 - 20210917,20210910,80.25
44,5562,20210901 - 20210917,20210911,67.06
44,5562,20210901 - 20210917,20210912,67.6
44,5562,20210901 - 20210917,20210913,78.86
44,5562,20210901 - 20210917,20210914,81.1
44,5562,20210901 - 20210917,20210915,83.02
44,5562,20210901 - 20210917,20210916,82.0
44,5562,20210901 - 20210917,20210917,77.18
44,5272F,20210901 - 20210917,20210907,72.84
44,5272F,20210901 - 20210917,20210908,63.06
44,5272F,20210901 - 20210917,20210909,64.1
44,5272F,20210901 - 20210917,20210910,72.07
44,5272F,20210901 - 20210917,20210912,0.0
44,5272F,20210901 - 20210917,20210913,70.54
44,5272F,20210901 - 20210917,20210914,69.16
44,5272F,20210901 - 20210917,20210915,65.09
44,5272F,20210901 - 20210917,20210916,75.69
44,5272F,20210901 - 20210917,20210917,0.0
51,6604F,20210901 - 20210917,20210906,0.0
51,6604F,20210901 - 20210917,20210907,34.51
51,6604F,20210901 - 20210917,20210908,43.86
51,6604F,20210901 - 20210917,20210909,40.29
51,6604F,20210901 - 20210917,20210910,45.35
51,6604F,20210901 - 20210917,20210911,0.0
51,6604F,20210901 - 20210917,20210912,0.0
51,6604F,20210901 - 20210917,20210913,35.59
51,6604F,20210901 - 20210917,20210914,43.51
51,6604F,20210901 - 20210917,20210915,42.63
51,6604F,20210901 - 20210917,20210916,43.53
51,6604F,20210901 - 20210917,20210917,18.99
51,6649F,20210901 - 20210917,20210906,0.0
51,6649F,20210901 - 20210917,20210907,38.34
51,6649F,20210901 - 20210917,20210908,42.1
51,6649F,20210901 - 20210917,20210909,36.95
51,6649F,20210901 - 20210917,20210910,34.16
51,6649F,20210901 - 20210917,20210911,0.0
51,6649F,20210901 - 20210917,20210912,0.0
51,6649F,20210901 - 20210917,20210913,20.73
51,6649F,20210901 - 20210917,20210914,36.28
51,6649F,20210901 - 20210917,20210915,0.0
51,6649F,20210901 - 20210917,20210916,33.12
51,6649F,20210901 - 20210917,20210917,0.0
51,5076F,20210901 - 20210917,20210906,0.0
51,5076F,20210901 - 20210917,20210907,36.16
51,5076F,20210901 - 20210917,20210908,28.07
51,5076F,20210901 - 20210917,20210909,45.48
51,5076F,20210901 - 20210917,20210910,22.25
51,5076F,20210901 - 20210917,20210911,10.95
51,5076F,20210901 - 20210917,20210912,0.0
51,5076F,20210901 - 20210917,20210913,32.14
51,5076F,20210901 - 20210917,20210914,44.11
51,5076F,20210901 - 20210917,20210915,34.73
51,5076F,20210901 - 20210917,20210916,23.78
51,5076F,20210901 - 20210917,20210917,33.68
51,5077,20210901 - 20210917,20210906,0.0
51,5077,20210901 - 20210917,20210907,36.6
51,5077,20210901 - 20210917,20210908,37.56
51,5077,20210901 - 20210917,20210909,43.06
51,5077,20210901 - 20210917,20210910,44.43
51,5077,20210901 - 20210917,20210911,0.0
51,5077,20210901 - 20210917,20210912,0.0
51,5077,20210901 - 20210917,20210913,26.04
51,5077,20210901 - 20210917,20210914,32.13
51,5077,20210901 - 20210917,20210915,1.15
51,5077,20210901 - 20210917,20210916,29.62
51,5077,20210901 - 20210917,20210917,32.6
51,5078F,20210901 - 20210917,20210906,0.0
51,5078F,20210901 - 20210917,20210907,37.14
51,5078F,20210901 - 20210917,20210908,27.38
51,5078F,20210901 - 20210917,20210909,39.63
51,5078F,20210901 - 20210917,20210910,23.88
51,5078F,20210901 - 20210917,20210911,0.0
51,5078F,20210901 - 20210917,20210912,0.0
51,5078F,20210901 - 20210917,20210913,35.3
51,5078F,20210901 - 20210917,20210914,43.08
51,5078F,20210901 - 20210917,20210915,24.81
51,5078F,20210901 - 20210917,20210916,39.95
51,5078F,20210901 - 20210917,20210917,35.21
51,5079,20210901 - 20210917,20210906,0.0
51,5079,20210901 - 20210917,20210907,42.59
51,5079,20210901 - 20210917,20210908,39.08
51,5079,20210901 - 20210917,20210909,47.1
51,5079,20210901 - 20210917,20210910,44.88
51,5079,20210901 - 20210917,20210911,0.0
51,5079,20210901 - 20210917,20210912,0.0
51,5079,20210901 - 20210917,20210913,28.31
51,5079,20210901 - 20210917,20210914,45.37
51,5079,20210901 - 20210917,20210915,30.21
51,5079,20210901 - 20210917,20210916,33.58
51,5079,20210901 - 20210917,20210917,38.58
51,5080,20210901 - 20210917,20210906,0.0
51,5080,20210901 - 20210917,20210907,46.75
51,5080,20210901 - 20210917,20210908,31.59
51,5080,20210901 - 20210917,20210909,48.27
51,5080,20210901 - 20210917,20210910,45.76
51,5080,20210901 - 20210917,20210911,0.0
51,5080,20210901 - 20210917,20210912,0.0
51,5080,20210901 - 20210917,20210913,40.65
51,5080,20210901 - 20210917,20210914,46.56
51,5080,20210901 - 20210917,20210915,36.79
51,5080,20210901 - 20210917,20210916,45.75
51,5080,20210901 - 20210917,20210917,24.43
51,5081F,20210901 - 20210917,20210906,0.0
51,5081F,20210901 - 20210917,20210907,47.21
51,5081F,20210901 - 20210917,20210908,29.22
51,5081F,20210901 - 20210917,20210909,36.1
51,5081F,20210901 - 20210917,20210910,46.0
51,5081F,20210901 - 20210917,20210911,0.0
51,5081F,20210901 - 20210917,20210912,0.0
51,5081F,20210901 - 20210917,20210913,39.7
51,5081F,20210901 - 20210917,20210914,41.79
51,5081F,20210901 - 20210917,20210915,22.32
51,5081F,20210901 - 20210917,20210916,44.94
51,5081F,20210901 - 20210917,20210917,0.0
51,2848F,20210901 - 20210917,20210906,0.0
51,2848F,20210901 - 20210917,20210907,35.93
51,2848F,20210901 - 20210917,20210908,45.78
51,2848F,20210901 - 20210917,20210909,40.01
51,2848F,20210901 - 20210917,20210910,38.97
51,2848F,20210901 - 20210917,20210911,0.0
51,2848F,20210901 - 20210917,20210912,0.0
51,2848F,20210901 - 20210917,20210913,44.94
51,2848F,20210901 - 20210917,20210914,44.31
51,2848F,20210901 - 20210917,20210915,3.19
51,2848F,20210901 - 20210917,20210916,46.37
51,2848F,20210901 - 20210917,20210917,37.08
51,5071,20210901 - 20210917,20210906,0.0
51,5071,20210901 - 20210917,20210907,30.16
51,5071,20210901 - 20210917,20210908,41.51
51,5071,20210901 - 20210917,20210909,37.71
51,5071,20210901 - 20210917,20210910,0.0
51,5071,20210901 - 20210917,20210911,0.0
51,5071,20210901 - 20210917,20210912,0.0
51,5071,20210901 - 20210917,20210913,36.26
51,5071,20210901 - 20210917,20210914,39.63
51,5071,20210901 - 20210917,20210915,35.36
51,5071,20210901 - 20210917,20210916,37.8
51,5071,20210901 - 20210917,20210917,36.81
51,5072,20210901 - 20210917,20210906,0.0
51,5072,20210901 - 20210917,20210907,36.08
51,5072,20210901 - 20210917,20210908,24.1
51,5072,20210901 - 20210917,20210909,41.52
51,5072,20210901 - 20210917,20210910,37.68
51,5072,20210901 - 20210917,20210911,7.35
51,5072,20210901 - 20210917,20210912,0.0
51,5072,20210901 - 20210917,20210913,39.89
51,5072,20210901 - 20210917,20210914,43.54
51,5072,20210901 - 20210917,20210915,6.76
51,5072,20210901 - 20210917,20210916,43.3
51,5072,20210901 - 20210917,20210917,40.84
51,5074F,20210901 - 20210917,20210906,0.0
51,5074F,20210901 - 20210917,20210907,44.7
51,5074F,20210901 - 20210917,20210908,40.4
51,5074F,20210901 - 20210917,20210909,41.13
51,5074F,20210901 - 20210917,20210910,34.45
51,5074F,20210901 - 20210917,20210911,0.0
51,5074F,20210901 - 20210917,20210912,0.0
51,5074F,20210901 - 20210917,20210913,31.82
51,5074F,20210901 - 20210917,20210914,41.25
51,5074F,20210901 - 20210917,20210915,20.26
51,5074F,20210901 - 20210917,20210916,24.84
51,5074F,20210901 - 20210917,20210917,33.55
51,5089,20210901 - 20210917,20210906,0.0
51,5089,20210901 - 20210917,20210907,41.88
51,5089,20210901 - 20210917,20210908,42.14
51,5089,20210901 - 20210917,20210909,11.37
51,5089,20210901 - 20210917,20210910,35.66
51,5089,20210901 - 20210917,20210911,0.0
51,5089,20210901 - 20210917,20210912,0.0
51,5089,20210901 - 20210917,20210913,43.7
51,5089,20210901 - 20210917,20210914,44.54
51,5089,20210901 - 20210917,20210915,36.54
51,5089,20210901 - 20210917,20210916,34.13
51,5089,20210901 - 20210917,20210917,18.01
51,6607,20210901 - 20210917,20210906,0.0
51,6607,20210901 - 20210917,20210907,36.04
51,6607,20210901 - 20210917,20210908,43.79
51,6607,20210901 - 20210917,20210909,38.05
51,6607,20210901 - 20210917,20210910,46.77
51,6607,20210901 - 20210917,20210911,0.0
