Line,Stop,Date,Real_date,Score
5,8232,20210901 - 20210917,20210906,93.18
5,8232,20210901 - 20210917,20210907,95.31
5,8232,20210901 - 20210917,20210908,90.47
5,8232,20210901 - 20210917,20210909,91.49
5,8232,20210901 - 20210917,20210910,90.4
5,8232,20210901 - 20210917,20210911,92.74
5,8232,20210901 - 20210917,20210912,89.58
5,8232,20210901 - 20210917,20210913,91.66
5,8232,20210901 - 20210917,20210914,94.55
5,8232,20210901 - 20210917,20210915,87.99
5,8232,20210901 - 20210917,20210916,92.11
5,8232,20210901 - 20210917,20210917,84.87
5,8242,20210901 - 20210917,20210906,91.31
5,8242,20210901 - 20210917,20210907,95.9
5,8242,20210901 - 20210917,20210908,92.33
5,8242,20210901 - 20210917,20210909,86.71
5,8242,20210901 - 20210917,20210910,90.6
5,8242,20210901 - 20210917,20210911,91.04
5,8242,20210901 - 20210917,20210912,91.58
5,8242,20210901 - 20210917,20210913,92.5
5,8242,20210901 - 20210917,20210914,93.8
5,8242,20210901 - 20210917,20210915,87.82
5,8242,20210901 - 20210917,20210916,91.69
5,8242,20210901 - 20210917,20210917,86.63
5,8252,20210901 - 20210917,20210906,86.41
5,8252,20210901 - 20210917,20210907,93.94
5,8252,20210901 - 20210917,20210908,91.46
5,8252,20210901 - 20210917,20210909,86.17
5,8252,20210901 - 20210917,20210910,90.74
5,8252,20210901 - 20210917,20210911,91.57
5,8252,20210901 - 20210917,20210912,88.57
5,8252,20210901 - 20210917,20210913,89.2
5,8252,20210901 - 20210917,20210914,90.33
5,8252,20210901 - 20210917,20210915,88.61
5,8252,20210901 - 20210917,20210916,91.23
5,8252,20210901 - 20210917,20210917,85.06
5,8262,20210901 - 20210917,20210906,88.69
5,8262,20210901 - 20210917,20210907,95.68
5,8262,20210901 - 20210917,20210908,93.52
5,8262,20210901 - 20210917,20210909,92.81
5,8262,20210901 - 20210917,20210910,94.27
5,8262,20210901 - 20210917,20210911,86.9
5,8262,20210901 - 20210917,20210912,84.98
5,8262,20210901 - 20210917,20210913,90.03
5,8262,20210901 - 20210917,20210914,93.82
5,8262,20210901 - 20210917,20210915,92.6
5,8262,20210901 - 20210917,20210916,95.51
5,8262,20210901 - 20210917,20210917,93.03
5,8272,20210901 - 20210917,20210906,90.23
5,8272,20210901 - 20210917,20210907,97.82
5,8272,20210901 - 20210917,20210908,90.49
5,8272,20210901 - 20210917,20210909,90.66
5,8272,20210901 - 20210917,20210910,90.69
5,8272,20210901 - 20210917,20210911,93.97
5,8272,20210901 - 20210917,20210912,90.92
5,8272,20210901 - 20210917,20210913,91.29
5,8272,20210901 - 20210917,20210914,92.23
5,8272,20210901 - 20210917,20210915,88.85
5,8272,20210901 - 20210917,20210916,94.52
5,8272,20210901 - 20210917,20210917,92.2
5,8282,20210901 - 20210917,20210906,88.57
5,8282,20210901 - 20210917,20210907,98.12
5,8282,20210901 - 20210917,20210908,91.88
5,8282,20210901 - 20210917,20210909,89.1
5,8282,20210901 - 20210917,20210910,91.77
5,8282,20210901 - 20210917,20210911,92.61
5,8282,20210901 - 20210917,20210912,86.71
5,8282,20210901 - 20210917,20210913,94.23
5,8282,20210901 - 20210917,20210914,96.79
5,8282,20210901 - 20210917,20210915,90.74
5,8282,20210901 - 20210917,20210916,95.46
5,8282,20210901 - 20210917,20210917,89.68
5,8292,20210901 - 20210917,20210906,88.33
5,8292,20210901 - 20210917,20210907,97.87
5,8292,20210901 - 20210917,20210908,93.32
5,8292,20210901 - 20210917,20210909,89.49
5,8292,20210901 - 20210917,20210910,92.26
5,8292,20210901 - 20210917,20210911,93.5
5,8292,20210901 - 20210917,20210912,90.9
5,8292,20210901 - 20210917,20210913,89.86
5,8292,20210901 - 20210917,20210914,93.78
5,8292,20210901 - 20210917,20210915,89.79
5,8292,20210901 - 20210917,20210916,95.76
5,8292,20210901 - 20210917,20210917,91.96
5,8652,20210901 - 20210917,20210906,72.0
5,8652,20210901 - 20210917,20210907,96.63
5,8652,20210901 - 20210917,20210908,96.2
5,8652,20210901 - 20210917,20210909,95.17
5,8652,20210901 - 20210917,20210910,94.39
5,8652,20210901 - 20210917,20210911,94.08
5,8652,20210901 - 20210917,20210912,93.99
5,8652,20210901 - 20210917,20210913,96.04
5,8652,20210901 - 20210917,20210914,95.72
5,8652,20210901 - 20210917,20210915,88.74
5,8652,20210901 - 20210917,20210916,97.43
5,8652,20210901 - 20210917,20210917,95.17
5,8662,20210901 - 20210917,20210906,72.55
5,8662,20210901 - 20210917,20210907,96.78
5,8662,20210901 - 20210917,20210908,96.84
5,8662,20210901 - 20210917,20210909,96.09
5,8662,20210901 - 20210917,20210910,93.99
5,8662,20210901 - 20210917,20210911,90.43
5,8662,20210901 - 20210917,20210912,85.47
5,8662,20210901 - 20210917,20210913,95.9
5,8662,20210901 - 20210917,20210914,96.4
5,8662,20210901 - 20210917,20210915,90.36
5,8662,20210901 - 20210917,20210916,96.79
5,8662,20210901 - 20210917,20210917,93.58
5,8672,20210901 - 20210917,20210906,72.27
5,8672,20210901 - 20210917,20210907,97.56
5,8672,20210901 - 20210917,20210908,97.45
5,8672,20210901 - 20210917,20210909,93.95
5,8672,20210901 - 20210917,20210910,94.94
5,8672,20210901 - 20210917,20210911,95.21
5,8672,20210901 - 20210917,20210912,90.82
5,8672,20210901 - 20210917,20210913,95.44
5,8672,20210901 - 20210917,20210914,96.74
5,8672,20210901 - 20210917,20210915,89.88
5,8672,20210901 - 20210917,20210916,96.33
5,8672,20210901 - 20210917,20210917,95.57
5,8682,20210901 - 20210917,20210906,72.02
5,8682,20210901 - 20210917,20210907,98.07
5,8682,20210901 - 20210917,20210908,95.47
5,8682,20210901 - 20210917,20210909,92.76
5,8682,20210901 - 20210917,20210910,95.71
5,8682,20210901 - 20210917,20210911,95.15
5,8682,20210901 - 20210917,20210912,90.45
5,8682,20210901 - 20210917,20210913,94.29
5,8682,20210901 - 20210917,20210914,96.65
5,8682,20210901 - 20210917,20210915,90.63
5,8682,20210901 - 20210917,20210916,98.21
5,8682,20210901 - 20210917,20210917,92.51
5,8692,20210901 - 20210917,20210906,71.76
5,8692,20210901 - 20210917,20210907,98.1
5,8692,20210901 - 20210917,20210908,93.01
5,8692,20210901 - 20210917,20210909,91.37
5,8692,20210901 - 20210917,20210910,92.06
5,8692,20210901 - 20210917,20210911,95.08
5,8692,20210901 - 20210917,20210912,91.19
5,8692,20210901 - 20210917,20210913,95.3
5,8692,20210901 - 20210917,20210914,97.13
5,8692,20210901 - 20210917,20210915,90.96
5,8692,20210901 - 20210917,20210916,96.94
5,8692,20210901 - 20210917,20210917,94.92
5,8702,20210901 - 20210917,20210906,92.4
5,8702,20210901 - 20210917,20210907,97.95
5,8702,20210901 - 20210917,20210908,95.27
5,8702,20210901 - 20210917,20210909,91.58
5,8702,20210901 - 20210917,20210910,93.32
5,8702,20210901 - 20210917,20210911,93.98
5,8702,20210901 - 20210917,20210912,92.67
5,8702,20210901 - 20210917,20210913,95.42
5,8702,20210901 - 20210917,20210914,96.47
5,8702,20210901 - 20210917,20210915,89.73
5,8702,20210901 - 20210917,20210916,96.3
5,8702,20210901 - 20210917,20210917,93.24
5,8712,20210901 - 20210917,20210906,90.73
5,8712,20210901 - 20210917,20210907,98.04
5,8712,20210901 - 20210917,20210908,95.21
5,8712,20210901 - 20210917,20210909,93.77
5,8712,20210901 - 20210917,20210910,93.24
5,8712,20210901 - 20210917,20210911,90.76
5,8712,20210901 - 20210917,20210912,89.18
5,8712,20210901 - 20210917,20210913,94.65
5,8712,20210901 - 20210917,20210914,91.44
5,8712,20210901 - 20210917,20210915,93.72
5,8712,20210901 - 20210917,20210916,96.68
5,8712,20210901 - 20210917,20210917,96.14
5,8722,20210901 - 20210917,20210906,90.08
5,8722,20210901 - 20210917,20210907,97.99
5,8722,20210901 - 20210917,20210908,93.89
5,8722,20210901 - 20210917,20210909,91.74
5,8722,20210901 - 20210917,20210910,93.23
5,8722,20210901 - 20210917,20210911,94.8
5,8722,20210901 - 20210917,20210912,89.91
5,8722,20210901 - 20210917,20210913,90.63
5,8722,20210901 - 20210917,20210914,96.47
5,8722,20210901 - 20210917,20210915,90.64
5,8722,20210901 - 20210917,20210916,96.9
5,8722,20210901 - 20210917,20210917,89.51
5,8732,20210901 - 20210917,20210906,91.13
5,8732,20210901 - 20210917,20210907,88.13
5,8732,20210901 - 20210917,20210908,80.24
5,8732,20210901 - 20210917,20210909,88.55
5,8732,20210901 - 20210917,20210910,87.46
5,8732,20210901 - 20210917,20210911,90.78
5,8732,20210901 - 20210917,20210912,85.86
5,8732,20210901 - 20210917,20210913,84.93
5,8732,20210901 - 20210917,20210914,81.04
5,8732,20210901 - 20210917,20210915,87.07
5,8732,20210901 - 20210917,20210916,89.63
5,8732,20210901 - 20210917,20210917,87.2
5,8742,20210901 - 20210917,20210906,92.12
5,8742,20210901 - 20210917,20210907,95.73
5,8742,20210901 - 20210917,20210908,93.16
5,8742,20210901 - 20210917,20210909,88.68
5,8742,20210901 - 20210917,20210910,93.65
5,8742,20210901 - 20210917,20210911,95.12
5,8742,20210901 - 20210917,20210912,90.49
5,8742,20210901 - 20210917,20210913,93.8
5,8742,20210901 - 20210917,20210914,91.24
5,8742,20210901 - 20210917,20210915,91.85
5,8742,20210901 - 20210917,20210916,96.02
5,8742,20210901 - 20210917,20210917,92.37
5,8011,20210901 - 20210917,20210906,94.75
5,8011,20210901 - 20210917,20210907,93.83
5,8011,20210901 - 20210917,20210908,93.73
5,8011,20210901 - 20210917,20210909,90.65
5,8011,20210901 - 20210917,20210910,95.32
5,8011,20210901 - 20210917,20210911,93.67
5,8011,20210901 - 20210917,20210912,90.74
5,8011,20210901 - 20210917,20210913,90.86
5,8011,20210901 - 20210917,20210914,88.75
5,8011,20210901 - 20210917,20210915,89.19
5,8011,20210901 - 20210917,20210916,95.99
5,8011,20210901 - 20210917,20210917,91.4
5,8021,20210901 - 20210917,20210906,89.76
5,8021,20210901 - 20210917,20210907,90.62
5,8021,20210901 - 20210917,20210908,90.83
5,8021,20210901 - 20210917,20210909,90.32
5,8021,20210901 - 20210917,20210910,93.28
5,8021,20210901 - 20210917,20210911,91.35
5,8021,20210901 - 20210917,20210912,91.59
5,8021,20210901 - 20210917,20210913,91.18
5,8021,20210901 - 20210917,20210914,85.07
5,8021,20210901 - 20210917,20210915,85.56
5,8021,20210901 - 20210917,20210916,95.23
5,8021,20210901 - 20210917,20210917,93.38
5,8031,20210901 - 20210917,20210906,89.13
5,8031,20210901 - 20210917,20210907,89.58
5,8031,20210901 - 20210917,20210908,89.23
5,8031,20210901 - 20210917,20210909,90.28
5,8031,20210901 - 20210917,20210910,92.34
5,8031,20210901 - 20210917,20210911,93.99
5,8031,20210901 - 20210917,20210912,88.83
5,8031,20210901 - 20210917,20210913,90.75
5,8031,20210901 - 20210917,20210914,92.56
5,8031,20210901 - 20210917,20210915,86.4
5,8031,20210901 - 20210917,20210916,95.94
5,8031,20210901 - 20210917,20210917,91.8
5,8041,20210901 - 20210917,20210906,92.42
5,8041,20210901 - 20210917,20210907,92.76
5,8041,20210901 - 20210917,20210908,92.92
5,8041,20210901 - 20210917,20210909,90.34
5,8041,20210901 - 20210917,20210910,92.9
5,8041,20210901 - 20210917,20210911,92.59
5,8041,20210901 - 20210917,20210912,91.94
5,8041,20210901 - 20210917,20210913,92.51
5,8041,20210901 - 20210917,20210914,86.74
5,8041,20210901 - 20210917,20210915,88.26
5,8041,20210901 - 20210917,20210916,94.97
5,8041,20210901 - 20210917,20210917,94.35
5,8051,20210901 - 20210917,20210906,89.47
5,8051,20210901 - 20210917,20210907,96.17
5,8051,20210901 - 20210917,20210908,89.09
5,8051,20210901 - 20210917,20210909,90.51
5,8051,20210901 - 20210917,20210910,94.02
5,8051,20210901 - 20210917,20210911,93.53
5,8051,20210901 - 20210917,20210912,88.49
5,8051,20210901 - 20210917,20210913,87.17
5,8051,20210901 - 20210917,20210914,83.54
5,8051,20210901 - 20210917,20210915,89.73
5,8051,20210901 - 20210917,20210916,92.08
5,8051,20210901 - 20210917,20210917,92.02
5,8061,20210901 - 20210917,20210906,91.38
5,8061,20210901 - 20210917,20210907,90.39
5,8061,20210901 - 20210917,20210908,90.62
5,8061,20210901 - 20210917,20210909,89.86
5,8061,20210901 - 20210917,20210910,91.06
5,8061,20210901 - 20210917,20210911,93.2
5,8061,20210901 - 20210917,20210912,92.3
5,8061,20210901 - 20210917,20210913,90.23
5,8061,20210901 - 20210917,20210914,89.5
5,8061,20210901 - 20210917,20210915,87.91
5,8061,20210901 - 20210917,20210916,95.84
5,8061,20210901 - 20210917,20210917,94.73
5,8071,20210901 - 20210917,20210906,93.81
5,8071,20210901 - 20210917,20210907,89.38
5,8071,20210901 - 20210917,20210908,92.74
5,8071,20210901 - 20210917,20210909,92.82
5,8071,20210901 - 20210917,20210910,94.9
5,8071,20210901 - 20210917,20210911,93.55
5,8071,20210901 - 20210917,20210912,94.43
5,8071,20210901 - 20210917,20210913,93.48
5,8071,20210901 - 20210917,20210914,90.48
5,8071,20210901 - 20210917,20210915,88.8
5,8071,20210901 - 20210917,20210916,96.53
5,8071,20210901 - 20210917,20210917,95.94
5,8201,20210901 - 20210917,20210906,93.49
5,8201,20210901 - 20210917,20210907,94.79
5,8201,20210901 - 20210917,20210908,92.69
5,8201,20210901 - 20210917,20210909,93.12
5,8201,20210901 - 20210917,20210910,93.17
5,8201,20210901 - 20210917,20210911,92.6
5,8201,20210901 - 20210917,20210912,89.23
5,8201,20210901 - 20210917,20210913,90.94
5,8201,20210901 - 20210917,20210914,90.95
5,8201,20210901 - 20210917,20210915,91.01
5,8201,20210901 - 20210917,20210916,94.32
5,8201,20210901 - 20210917,20210917,92.67
5,8211,20210901 - 20210917,20210906,89.22
5,8211,20210901 - 20210917,20210907,96.46
5,8211,20210901 - 20210917,20210908,90.49
5,8211,20210901 - 20210917,20210909,88.39
5,8211,20210901 - 20210917,20210910,94.86
5,8211,20210901 - 20210917,20210911,92.85
5,8211,20210901 - 20210917,20210912,91.04
5,8211,20210901 - 20210917,20210913,90.27
5,8211,20210901 - 20210917,20210914,90.74
5,8211,20210901 - 20210917,20210915,90.52
5,8211,20210901 - 20210917,20210916,96.88
5,8211,20210901 - 20210917,20210917,93.26
5,8221,20210901 - 20210917,20210906,89.48
5,8221,20210901 - 20210917,20210907,94.04
5,8221,20210901 - 20210917,20210908,88.75
5,8221,20210901 - 20210917,20210909,88.25
5,8221,20210901 - 20210917,20210910,93.36
5,8221,20210901 - 20210917,20210911,91.58
5,8221,20210901 - 20210917,20210912,91.59
5,8221,20210901 - 20210917,20210913,93.5
5,8221,20210901 - 20210917,20210914,89.93
5,8221,20210901 - 20210917,20210915,90.53
5,8221,20210901 - 20210917,20210916,96.06
5,8221,20210901 - 20210917,20210917,93.05
5,8231,20210901 - 20210917,20210906,87.81
5,8231,20210901 - 20210917,20210907,97.5
5,8231,20210901 - 20210917,20210908,91.77
5,8231,20210901 - 20210917,20210909,94.54
5,8231,20210901 - 20210917,20210910,94.55
5,8231,20210901 - 20210917,20210911,91.89
5,8231,20210901 - 20210917,20210912,91.2
5,8231,20210901 - 20210917,20210913,91.84
5,8231,20210901 - 20210917,20210914,93.22
5,8231,20210901 - 20210917,20210915,89.48
5,8231,20210901 - 20210917,20210916,93.96
5,8231,20210901 - 20210917,20210917,94.14
5,8271,20210901 - 20210917,20210906,90.56
5,8271,20210901 - 20210917,20210907,91.21
5,8271,20210901 - 20210917,20210908,87.51
5,8271,20210901 - 20210917,20210909,88.69
5,8271,20210901 - 20210917,20210910,94.35
5,8271,20210901 - 20210917,20210911,91.6
5,8271,20210901 - 20210917,20210912,87.11
5,8271,20210901 - 20210917,20210913,91.43
5,8271,20210901 - 20210917,20210914,92.28
5,8271,20210901 - 20210917,20210915,84.57
5,8271,20210901 - 20210917,20210916,93.4
5,8271,20210901 - 20210917,20210917,92.16
5,8281,20210901 - 20210917,20210906,89.5
5,8281,20210901 - 20210917,20210907,92.93
5,8281,20210901 - 20210917,20210908,88.56
5,8281,20210901 - 20210917,20210909,87.17
5,8281,20210901 - 20210917,20210910,91.4
5,8281,20210901 - 20210917,20210911,95.2
5,8281,20210901 - 20210917,20210912,90.57
5,8281,20210901 - 20210917,20210913,91.09
5,8281,20210901 - 20210917,20210914,87.49
5,8281,20210901 - 20210917,20210915,83.4
5,8281,20210901 - 20210917,20210916,95.44
5,8281,20210901 - 20210917,20210917,90.38
5,8291,20210901 - 20210917,20210906,93.11
5,8291,20210901 - 20210917,20210907,92.37
5,8291,20210901 - 20210917,20210908,92.69
5,8291,20210901 - 20210917,20210909,93.36
5,8291,20210901 - 20210917,20210910,92.5
5,8291,20210901 - 20210917,20210911,95.07
5,8291,20210901 - 20210917,20210912,94.37
5,8291,20210901 - 20210917,20210913,90.95
5,8291,20210901 - 20210917,20210914,91.97
5,8291,20210901 - 20210917,20210915,88.32
5,8291,20210901 - 20210917,20210916,92.96
5,8291,20210901 - 20210917,20210917,88.47
5,8741,20210901 - 20210917,20210906,86.62
5,8741,20210901 - 20210917,20210907,91.45
5,8741,20210901 - 20210917,20210908,87.9
5,8741,20210901 - 20210917,20210909,89.93
5,8741,20210901 - 20210917,20210910,90.73
5,8741,20210901 - 20210917,20210911,93.3
5,8741,20210901 - 20210917,20210912,91.99
5,8741,20210901 - 20210917,20210913,89.1
5,8741,20210901 - 20210917,20210914,84.08
5,8741,20210901 - 20210917,20210915,85.67
5,8741,20210901 - 20210917,20210916,93.51
5,8741,20210901 - 20210917,20210917,88.61
5,8241,20210901 - 20210917,20210906,91.49
5,8241,20210901 - 20210917,20210907,97.32
5,8241,20210901 - 20210917,20210908,91.86
5,8241,20210901 - 20210917,20210909,90.33
5,8241,20210901 - 20210917,20210910,96.38
5,8241,20210901 - 20210917,20210911,91.82
5,8241,20210901 - 20210917,20210912,90.51
5,8241,20210901 - 20210917,20210913,94.49
5,8241,20210901 - 20210917,20210914,91.73
5,8241,20210901 - 20210917,20210915,91.16
5,8241,20210901 - 20210917,20210916,97.2
5,8241,20210901 - 20210917,20210917,96.92
5,8251,20210901 - 20210917,20210906,90.2
5,8251,20210901 - 20210917,20210907,95.07
5,8251,20210901 - 20210917,20210908,91.48
5,8251,20210901 - 20210917,20210909,93.59
5,8251,20210901 - 20210917,20210910,96.17
5,8251,20210901 - 20210917,20210911,93.33
5,8251,20210901 - 20210917,20210912,91.32
5,8251,20210901 - 20210917,20210913,94.44
5,8251,20210901 - 20210917,20210914,94.56
5,8251,20210901 - 20210917,20210915,93.43
5,8251,20210901 - 20210917,20210916,96.47
5,8251,20210901 - 20210917,20210917,95.56
5,8261,20210901 - 20210917,20210906,87.72
5,8261,20210901 - 20210917,20210907,84.33
5,8261,20210901 - 20210917,20210908,78.21
5,8261,20210901 - 20210917,20210909,82.85
5,8261,20210901 - 20210917,20210910,85.01
5,8261,20210901 - 20210917,20210911,90.05
5,8261,20210901 - 20210917,20210912,82.66
5,8261,20210901 - 20210917,20210913,80.9
5,8261,20210901 - 20210917,20210914,78.37
5,8261,20210901 - 20210917,20210915,85.27
5,8261,20210901 - 20210917,20210916,83.92
5,8261,20210901 - 20210917,20210917,79.73
6,8301,20210901 - 20210917,20210906,67.11
6,8301,20210901 - 20210917,20210907,93.26
6,8301,20210901 - 20210917,20210908,93.05
6,8301,20210901 - 20210917,20210909,92.14
6,8301,20210901 - 20210917,20210910,94.41
6,8301,20210901 - 20210917,20210911,93.11
6,8301,20210901 - 20210917,20210912,95.97
6,8301,20210901 - 20210917,20210913,94.69
6,8301,20210901 - 20210917,20210914,88.22
6,8301,20210901 - 20210917,20210915,94.47
6,8301,20210901 - 20210917,20210916,87.94
6,8301,20210901 - 20210917,20210917,92.77
6,8311,20210901 - 20210917,20210906,67.29
6,8311,20210901 - 20210917,20210907,91.84
6,8311,20210901 - 20210917,20210908,96.61
6,8311,20210901 - 20210917,20210909,91.71
6,8311,20210901 - 20210917,20210910,94.12
6,8311,20210901 - 20210917,20210911,92.8
6,8311,20210901 - 20210917,20210912,95.74
6,8311,20210901 - 20210917,20210913,94.02
6,8311,20210901 - 20210917,20210914,89.44
6,8311,20210901 - 20210917,20210915,93.63
6,8311,20210901 - 20210917,20210916,90.08
6,8311,20210901 - 20210917,20210917,92.64
6,8321,20210901 - 20210917,20210906,88.32
6,8321,20210901 - 20210917,20210907,92.73
6,8321,20210901 - 20210917,20210908,96.21
6,8321,20210901 - 20210917,20210909,91.8
6,8321,20210901 - 20210917,20210910,94.58
6,8321,20210901 - 20210917,20210911,93.35
6,8321,20210901 - 20210917,20210912,96.43
6,8321,20210901 - 20210917,20210913,91.46
6,8321,20210901 - 20210917,20210914,84.42
6,8321,20210901 - 20210917,20210915,93.43
6,8321,20210901 - 20210917,20210916,90.57
6,8321,20210901 - 20210917,20210917,92.73
6,8331,20210901 - 20210917,20210906,87.65
6,8331,20210901 - 20210917,20210907,92.08
6,8331,20210901 - 20210917,20210908,95.75
6,8331,20210901 - 20210917,20210909,90.69
6,8331,20210901 - 20210917,20210910,93.28
6,8331,20210901 - 20210917,20210911,93.65
6,8331,20210901 - 20210917,20210912,95.6
6,8331,20210901 - 20210917,20210913,92.53
6,8331,20210901 - 20210917,20210914,88.6
6,8331,20210901 - 20210917,20210915,93.54
6,8331,20210901 - 20210917,20210916,90.29
6,8331,20210901 - 20210917,20210917,91.7
6,8341,20210901 - 20210917,20210906,89.71
6,8341,20210901 - 20210917,20210907,92.87
6,8341,20210901 - 20210917,20210908,92.55
6,8341,20210901 - 20210917,20210909,90.94
6,8341,20210901 - 20210917,20210910,93.32
6,8341,20210901 - 20210917,20210911,94.78
6,8341,20210901 - 20210917,20210912,94.2
6,8341,20210901 - 20210917,20210913,90.97
6,8341,20210901 - 20210917,20210914,88.21
6,8341,20210901 - 20210917,20210915,93.37
6,8341,20210901 - 20210917,20210916,89.6
6,8341,20210901 - 20210917,20210917,90.9
6,8351,20210901 - 20210917,20210906,90.0
6,8351,20210901 - 20210917,20210907,91.64
6,8351,20210901 - 20210917,20210908,95.32
6,8351,20210901 - 20210917,20210909,93.2
6,8351,20210901 - 20210917,20210910,92.66
6,8351,20210901 - 20210917,20210911,94.52
6,8351,20210901 - 20210917,20210912,90.88
6,8351,20210901 - 20210917,20210913,90.97
6,8351,20210901 - 20210917,20210914,90.3
6,8351,20210901 - 20210917,20210915,93.23
6,8351,20210901 - 20210917,20210916,91.48
6,8351,20210901 - 20210917,20210917,92.08
6,8361,20210901 - 20210917,20210906,89.26
6,8361,20210901 - 20210917,20210907,87.09
6,8361,20210901 - 20210917,20210908,95.16
6,8361,20210901 - 20210917,20210909,94.27
6,8361,20210901 - 20210917,20210910,91.36
6,8361,20210901 - 20210917,20210911,95.48
6,8361,20210901 - 20210917,20210912,95.21
6,8361,20210901 - 20210917,20210913,88.68
6,8361,20210901 - 20210917,20210914,89.38
6,8361,20210901 - 20210917,20210915,93.1
6,8361,20210901 - 20210917,20210916,92.89
6,8361,20210901 - 20210917,20210917,91.28
6,8371,20210901 - 20210917,20210906,88.35
6,8371,20210901 - 20210917,20210907,91.33
6,8371,20210901 - 20210917,20210908,93.83
6,8371,20210901 - 20210917,20210909,90.38
6,8371,20210901 - 20210917,20210910,93.23
6,8371,20210901 - 20210917,20210911,94.87
6,8371,20210901 - 20210917,20210912,95.14
6,8371,20210901 - 20210917,20210913,92.52
6,8371,20210901 - 20210917,20210914,85.44
6,8371,20210901 - 20210917,20210915,92.79
6,8371,20210901 - 20210917,20210916,91.0
6,8371,20210901 - 20210917,20210917,91.42
6,8381,20210901 - 20210917,20210906,88.41
6,8381,20210901 - 20210917,20210907,90.09
6,8381,20210901 - 20210917,20210908,93.35
6,8381,20210901 - 20210917,20210909,91.45
6,8381,20210901 - 20210917,20210910,89.63
6,8381,20210901 - 20210917,20210911,91.6
6,8381,20210901 - 20210917,20210912,93.55
6,8381,20210901 - 20210917,20210913,90.54
6,8381,20210901 - 20210917,20210914,87.51
6,8381,20210901 - 20210917,20210915,91.93
6,8381,20210901 - 20210917,20210916,90.55
6,8381,20210901 - 20210917,20210917,91.12
6,8401,20210901 - 20210917,20210906,67.03
6,8401,20210901 - 20210917,20210907,92.96
6,8401,20210901 - 20210917,20210908,95.85
6,8401,20210901 - 20210917,20210909,94.89
6,8401,20210901 - 20210917,20210910,94.47
6,8401,20210901 - 20210917,20210911,91.33
6,8401,20210901 - 20210917,20210912,95.97
6,8401,20210901 - 20210917,20210913,95.08
6,8401,20210901 - 20210917,20210914,87.7
6,8401,20210901 - 20210917,20210915,94.29
6,8401,20210901 - 20210917,20210916,88.12
6,8401,20210901 - 20210917,20210917,89.68
6,8411,20210901 - 20210917,20210906,67.15
6,8411,20210901 - 20210917,20210907,91.75
6,8411,20210901 - 20210917,20210908,96.28
6,8411,20210901 - 20210917,20210909,91.39
6,8411,20210901 - 20210917,20210910,95.48
6,8411,20210901 - 20210917,20210911,93.08
6,8411,20210901 - 20210917,20210912,95.46
6,8411,20210901 - 20210917,20210913,93.22
6,8411,20210901 - 20210917,20210914,90.23
6,8411,20210901 - 20210917,20210915,94.58
6,8411,20210901 - 20210917,20210916,88.62
6,8411,20210901 - 20210917,20210917,90.96
6,8421,20210901 - 20210917,20210906,67.25
6,8421,20210901 - 20210917,20210907,92.36
6,8421,20210901 - 20210917,20210908,94.67
6,8421,20210901 - 20210917,20210909,93.76
6,8421,20210901 - 20210917,20210910,92.92
6,8421,20210901 - 20210917,20210911,91.14
6,8421,20210901 - 20210917,20210912,95.02
6,8421,20210901 - 20210917,20210913,91.76
6,8421,20210901 - 20210917,20210914,86.17
6,8421,20210901 - 20210917,20210915,93.58
6,8421,20210901 - 20210917,20210916,81.64
6,8421,20210901 - 20210917,20210917,90.23
6,8431,20210901 - 20210917,20210906,68.04
6,8431,20210901 - 20210917,20210907,92.88
6,8431,20210901 - 20210917,20210908,96.08
6,8431,20210901 - 20210917,20210909,93.97
6,8431,20210901 - 20210917,20210910,94.79
6,8431,20210901 - 20210917,20210911,91.11
6,8431,20210901 - 20210917,20210912,94.9
6,8431,20210901 - 20210917,20210913,92.18
6,8431,20210901 - 20210917,20210914,90.93
6,8431,20210901 - 20210917,20210915,93.89
6,8431,20210901 - 20210917,20210916,84.95
6,8431,20210901 - 20210917,20210917,92.6
6,8441,20210901 - 20210917,20210906,67.74
6,8441,20210901 - 20210917,20210907,93.95
6,8441,20210901 - 20210917,20210908,92.82
6,8441,20210901 - 20210917,20210909,93.28
6,8441,20210901 - 20210917,20210910,94.41
6,8441,20210901 - 20210917,20210911,95.38
6,8441,20210901 - 20210917,20210912,95.3
6,8441,20210901 - 20210917,20210913,94.27
6,8441,20210901 - 20210917,20210914,86.74
6,8441,20210901 - 20210917,20210915,94.59
6,8441,20210901 - 20210917,20210916,93.27
6,8441,20210901 - 20210917,20210917,90.9
6,8461,20210901 - 20210917,20210906,69.28
6,8461,20210901 - 20210917,20210907,94.56
6,8461,20210901 - 20210917,20210908,96.05
6,8461,20210901 - 20210917,20210909,93.54
6,8461,20210901 - 20210917,20210910,94.54
6,8461,20210901 - 20210917,20210911,93.72
6,8461,20210901 - 20210917,20210912,94.89
6,8461,20210901 - 20210917,20210913,93.76
6,8461,20210901 - 20210917,20210914,83.81
6,8461,20210901 - 20210917,20210915,94.56
6,8461,20210901 - 20210917,20210916,93.59
6,8461,20210901 - 20210917,20210917,91.39
6,8471,20210901 - 20210917,20210906,65.25
6,8471,20210901 - 20210917,20210907,90.74
6,8471,20210901 - 20210917,20210908,86.61
6,8471,20210901 - 20210917,20210909,91.07
6,8471,20210901 - 20210917,20210910,86.25
6,8471,20210901 - 20210917,20210911,88.93
6,8471,20210901 - 20210917,20210912,96.36
